type, ringDim, setup, encryption, cMult, AddMany, total_time, value 
n1000x8192-coef-inner, 2048, 16, 15548, 13062, 426, 29052, 2668
n1000x8192-coef-inner, 2048, 16, 15402, 13736, 424, 29578, 2668
n1000x8192-coef-inner, 2048, 16, 15789, 13367, 425, 29597, 2668
n1000x8192-coef-inner, 2048, 16, 15430, 13166, 418, 29030, 2668
n1000x8192-coef-inner, 2048, 16, 15763, 13173, 422, 29374, 2668
n1000x8192-coef-inner, 2048, 20, 15536, 13166, 413, 29135, 2668
n1000x8192-coef-inner, 2048, 18, 15348, 13107, 415, 28888, 2668
n1000x8192-coef-inner, 2048, 18, 15427, 13117, 418, 28980, 2668
n1000x8192-coef-inner, 2048, 17, 15496, 13742, 416, 29671, 2668
n1000x8192-coef-inner, 2048, 19, 15441, 13190, 423, 29073, 2668
n1000x8192-coef-inner, 2048, 16, 15440, 13218, 415, 29089, 2668
n1000x8192-coef-inner, 2048, 16, 15711, 13290, 418, 29435, 2668
n1000x8192-coef-inner, 2048, 16, 15623, 13226, 415, 29280, 2668
